Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2
20120810,223,19.5,0,9.3,0,0,0,7,0,17.9,42,5,0,22.1,42.7,10/08/2012
20120811,224,20.8,0,8.1,0,0,0,4.6,0,17.8,42,6.1,0,24.8,56.5,11/08/2012
20120812,225,21.3,0,8,0,0,0,4,0,14.4,42,9,0,35.5,84,12/08/2012
20120813,226,20.5,0,8.2,0,0,0,3.4,0,16,42,9.8,0,40.7,90.2,13/08/2012
20120814,227,21.7,0,7.6,0,0,0,3.2,0,18.5,42,12.1,0,46.6,100,14/08/2012
20120815,228,23.1,0,6.6,0,0,0,3.4,0,18.8,42,10.3,0,36.5,100,15/08/2012
20120816,229,23.2,0,7.9,0,0,0,4,0,19,42,11.5,0,40.5,100,16/08/2012
20120817,230,23.6,0,9.8,0,0,0,4.8,0,17.7,42,15,0,51.5,100,17/08/2012
20120818,231,22.3,0,10.5,0,0,0,7.6,0,19.3,42,3.6,0,13.4,28.4,18/08/2012
20120819,232,19.5,0,4.5,0,0,0,3,0,16.3,42,5.5,0,24.3,65.3,19/08/2012
20120820,233,21.5,0,10,0,0,0,3.6,0,19.3,42,9.7,0,37.8,79,20/08/2012
20120821,234,21.6,0,9.2,0,0,0,2.8,0,14.9,42,12.7,0,49.2,100,21/08/2012
20120822,235,23.6,0,10,0,0,0,2.2,0,16.3,42,14.4,0,49.5,100,22/08/2012
20120823,236,24.7,0,12.6,0,0,0,3.8,0,19.3,42,18.5,0,59.5,100,23/08/2012
20120824,237,24.5,0,17.9,0,0,0,4,0,15,42,21,0,68.3,100,24/08/2012
20120825,238,24.9,0,11,0,0,0,5.4,0,20.5,42,6.2,0,19.7,47.3,25/08/2012
20120826,239,24.8,0,8.5,0,0,0,5,0,20.8,42,8.8,0,28.1,79.3,26/08/2012
20120827,240,21.8,0,11.8,0,0,0,7,0,16.9,42,13.4,0,51.3,96.9,27/08/2012
20120828,241,21.7,0,10.1,0,0,0,4.6,0,20.4,42,10.5,0,40.5,85,28/08/2012
20120829,242,22.4,0,9,0,0,0,4.4,0,21.2,42,12,0,44.3,100,29/08/2012
20120830,243,23.6,0,11.9,0,0,0,4.6,0,21.7,42,15.8,0,54.3,100,30/08/2012
20120831,244,23.6,0,15.7,0,0,0,6.4,0,11.6,42,17.1,0,58.7,95.9,31/08/2012
20120901,245,21.7,0,6.3,0,0,0,4.8,0,20.2,42,4.8,0,18.5,50.3,1/09/2012
20120902,246,20.5,0,6,0,0,0,4,0,20.2,42,6.5,0,27,69.6,2/09/2012
20120903,247,22.5,0,7.4,0,0,0,4,0,20.3,42,10.5,0,38.5,100,3/09/2012
20120904,248,23.7,0,8.8,0,0,0,6.6,0,20.5,42,11.4,0,38.9,100,4/09/2012
20120905,249,23.3,0,9.2,0,0,0,5.8,0,20.7,42,13,0,45.5,100,5/09/2012
20120906,250,25.9,0,11.5,0,0,0,6.4,0,21.1,42,13.7,0,41,100,6/09/2012
20120907,251,25.6,0,16.2,0,0,0,7.8,0,20.9,42,15.9,0,48.4,86.4,7/09/2012
20120908,252,26.6,0,10.3,0,0,0,8,0,21.5,42,3.6,0,10.3,28.8,8/09/2012
20120909,253,24,0,9.4,0,0,0,6.2,0,21.1,42,8.2,0,27.5,69.6,9/09/2012
20120910,254,22.7,0,16.5,0,0,0,4,0,17.8,42,13,0,47.1,69.3,10/09/2012
20120911,255,24.7,0,11.5,0,0,0,4.6,0,20.4,42,13.9,0,44.7,100,11/09/2012
20120912,256,25.1,0,12.2,0,0,0,4.8,0,22.3,42,15.2,0,47.7,100,12/09/2012
20120913,257,24.5,0,12.8,0,0,0,7.6,0,22.6,42,15.5,0,50.4,100,13/09/2012
20120914,258,21.3,0,12.6,0,0,0,6.8,0,22.6,42,6.4,0,25.3,43.9,14/09/2012
20120915,259,22.1,0,10.3,0,0,0,5.4,0,21.4,42,10.2,0,38.4,81.5,15/09/2012
20120916,260,22.5,0,9.7,0,0,0,4.6,0,22.7,42,11.5,0,42.2,95.6,16/09/2012
20120917,261,24.1,0,12.8,0,0,0,4.6,0,20.4,42,15.3,0,51,100,17/09/2012
20120918,262,21.5,0,15.2,0,3,0,3.8,0,16,42,17.7,0,69.1,100,18/09/2012
20120919,263,24.8,0,12.5,0,1.2,0,3.8,0,23.7,42,15.9,0,50.8,100,19/09/2012
20120920,264,25.1,0,13.7,0,0,0,3,0,24.2,42,17.2,0,54,100,20/09/2012
20120921,265,24.4,0,15,0,0,0,2.2,0,13,42,19.3,0,63.2,100,21/09/2012
20120922,266,27.2,0,13.3,0,0.4,0,4,0,24.5,42,18.2,0,50.5,100,22/09/2012
20120923,267,27.7,0,16.8,0,0,0,6,0,24.8,42,18.3,0,49.3,95.7,23/09/2012
20120924,268,28.1,0,18.2,0,0,0,4.6,0,19.2,42,20.3,0,53.4,97.2,24/09/2012
20120925,269,24.8,0,15,0,1.2,0,7,0,22.9,42,15,0,47.9,88,25/09/2012
20120926,270,24.2,0,16.1,0,0,0,6.4,0,19.9,42,12.7,0,42.1,69.4,26/09/2012
20120927,271,24.6,0,13.5,0,0,0,4.8,0,23.8,42,13.6,0,44,87.9,27/09/2012
20120928,272,24.8,0,13.6,0,0,0,7.8,0,21.7,42,15.8,0,50.5,100,28/09/2012
20120929,273,26.2,0,15.8,0,0,0,5.2,0,21.8,42,13.5,0,39.7,75.2,29/09/2012
20120930,274,22.3,0,18,0,2.2,0,2.6,0,8.8,42,18.1,0,67.2,87.7,30/09/2012
20121001,275,21.2,0,14.2,0,0.2,0,2.6,0,4.8,42,17.1,0,68,100,1/10/2012
20121002,276,23.5,0,13.9,0,1.6,0,7.6,0,23.5,42,14.1,0,48.7,88.8,2/10/2012
20121003,277,23.7,0,13,0,0,0,5.6,0,23.1,42,11.7,0,39.9,78.2,3/10/2012
20121004,278,25.2,0,11.7,0,0,0,7,0,26.1,42,13.4,0,41.8,97.5,4/10/2012
20121005,279,26.4,0,12.9,0,0,0,5.4,0,26.4,42,14.8,0,43,99.5,5/10/2012
20121006,280,27.8,0,13.4,0,0,0,6.8,0,26.5,42,16.7,0,44.7,100,6/10/2012
20121007,281,28.4,0,16.4,0,0,0,7.8,0,26.2,42,15.8,0,40.8,84.8,7/10/2012
20121008,282,24.1,0,17.7,0,0,0,5,0,15.2,42,15.8,0,52.7,78.1,8/10/2012
20121009,283,28.6,0,16.8,0,0,0,9,0,26.3,42,16.4,0,41.9,85.8,9/10/2012
20121010,284,27.3,0,16.5,0,0,0,5.8,0,24.4,42,18.4,0,50.7,98.1,10/10/2012
20121011,285,23.7,0,20.3,0,0.4,0,1.4,0,3.1,42,23.4,0,79.9,98.3,11/10/2012
20121012,286,20.6,0,12.1,0,9.4,0,11.8,0,27.6,42,6.3,0,26,44.7,12/10/2012
20121013,287,23.9,0,7.6,0,0,0,6.8,0,28,42,7.6,0,25.6,72.9,13/10/2012
20121014,288,25.5,0,10.5,0,0,0,6.2,0,28.1,42,10.3,0,31.6,81.2,14/10/2012
20121015,289,23.6,0,12.3,0,0,0,6.2,0,27.2,42,13.5,0,46.4,94.4,15/10/2012
20121016,290,25.3,0,13.2,0,0,0,6.8,0,28.3,42,13.8,0,42.8,91,16/10/2012
20121017,291,26.7,0,12.8,0,0,0,9,0,28.7,42,13.8,0,39.4,93.4,17/10/2012
20121018,292,26.6,0,16.9,0,0,0,5.6,0,26.9,42,19.1,0,54.9,99.3,18/10/2012
20121019,293,25.9,0,17.4,0,0,0,8,0,27.6,42,17.5,0,52.4,88.1,19/10/2012
20121020,294,27,0,15.7,0,0,0,6.6,0,28.1,42,18.7,0,52.5,100,20/10/2012
20121021,295,28.2,0,15.5,0,0,0,5.6,0,27.9,42,17.5,0,45.8,99.4,21/10/2012
20121022,296,28.8,0,19.9,0,0.6,0,9.4,0,27.5,42,21.7,0,54.8,93.4,22/10/2012
20121023,297,24.6,0,13.9,0,0,0,8.8,0,21.4,42,8,0,25.9,50.4,23/10/2012
20121024,298,24.2,0,14.6,0,0,0,8,0,26.9,42,10.3,0,34.1,62,24/10/2012
20121025,299,24.9,0,12.2,0,0,0,7.8,0,28.2,42,12.7,0,40.3,89.4,25/10/2012
20121026,300,27.4,0,12.5,0,0,0,5.4,0,29.1,42,15.8,0,43.3,100,26/10/2012
20121027,301,27.2,0,17.5,0,0,0,8.4,0,26,42,21.3,0,59.1,100,27/10/2012
20121028,302,22.5,0,17.9,0,5.2,0,5.6,0,5,42,12.6,0,46.2,61.5,28/10/2012
20121029,303,23.9,0,16.6,0,0,0,5.8,0,12.4,42,13.7,0,46.2,72.6,29/10/2012
20121030,304,25.3,0,15.3,0,0,0,4,0,17.9,42,15.6,0,48.4,89.8,30/10/2012
20121031,305,27.1,0,15.5,0,0,0,4.8,0,23.2,42,16.4,0,45.7,93.2,31/10/2012
20121101,306,26.8,0,14.7,0,0.4,0,6,0,29,42,19.3,0,54.8,100,1/11/2012
20121102,307,27.2,0,18,0,0,0,11,0,28.3,42,21.6,0,59.9,100,2/11/2012
20121103,308,26.1,0,19.4,0,0,0,7,0,22.1,42,15.5,0,45.9,68.8,3/11/2012
20121104,309,25.7,0,18.1,0,1,0,9.6,0,21.1,42,15.7,0,47.6,75.6,4/11/2012
20121105,310,26.2,0,15.8,0,0,0,6.6,0,27.4,42,16.5,0,48.5,92,5/11/2012
20121106,311,26,0,15.7,0,0,0,6.8,0,27.5,42,16.3,0,48.5,91.4,6/11/2012
20121107,312,27.4,0,16,0,0,0,4.2,0,22.8,42,17.8,0,48.8,98,7/11/2012
20121108,313,27,0,18.9,0,0.2,0,9.6,0,26.9,42,22.8,0,64,100,8/11/2012
20121109,314,28.5,0,21.2,0,0.2,0,5.4,0,23.3,42,22.4,0,57.6,89,9/11/2012
20121110,315,22.5,0,20.2,0,5.4,0,3,0,2.5,42,22.8,0,83.7,96.4,10/11/2012
20121111,316,25.5,0,16.9,0,21,0,8,0,17.4,42,15.8,0,48.4,82.1,11/11/2012
20121112,317,24.9,0,13.9,0,0,0,7.2,0,23.9,42,14,0,44.5,88.2,12/11/2012
20121113,318,25.5,0,13,0,0,0,8,0,30.8,42,12,0,36.8,80.2,13/11/2012
20121114,319,26.6,0,14.1,0,0,0,6.6,0,30.8,42,16.6,0,47.7,100,14/11/2012
20121115,320,27,0,14.8,0,0,0,7.6,0,30.3,42,17.5,0,49.1,100,15/11/2012
20121116,321,28.4,0,17.1,0,0,0,8,0,29.8,42,17.7,0,45.8,90.8,16/11/2012
20121117,322,26.4,0,22.2,0,0,0,4.7,25,11.8,42,23.8,0,69.2,89,17/11/2012
20121118,323,25.6,0,16.7,0,60.8,0,5.8,0,5.9,42,21.2,0,64.6,100,18/11/2012
20121119,324,30.2,0,16.1,0,22.4,0,9,0,31.4,42,22.8,0,53.1,100,19/11/2012
20121120,325,25.8,0,18.5,0,0,0,8,0,30.5,42,10.9,0,32.8,51.2,20/11/2012
20121121,326,26.3,0,16.7,0,0,0,5.6,0,25.4,42,16.5,0,48.2,86.8,21/11/2012
20121122,327,27.5,0,17.4,0,0,0,7.8,0,27.3,42,18.1,0,49.3,91.1,22/11/2012
20121123,328,26.9,0,22,0,0,0,7,0,28,42,20.6,0,58.1,77.9,23/11/2012
20121124,329,27,0,20.3,0,0,0,6.8,0,24.3,42,17.3,0,48.5,72.7,24/11/2012
20121125,330,27.1,0,20.1,0,0,0,7.6,0,31.6,42,18.2,0,50.8,77.4,25/11/2012
20121126,331,27.4,0,21,0,0,0,7.8,0,29.4,42,19.1,0,52.3,76.8,26/11/2012
20121127,332,28.2,0,18.9,0,0,0,8.4,0,28.2,42,20.3,0,53.1,93,27/11/2012
20121128,333,28.6,0,20.5,0,0,0,7,0,28,42,21.3,0,54.4,88.4,28/11/2012
20121129,334,28.6,0,19.5,0,1.6,0,7,0,32.1,42,20.6,0,52.6,90.9,29/11/2012
20121130,335,29.4,0,19.4,0,0,0,9.2,0,32.3,42,19.7,0,48.1,87.5,30/11/2012
20121201,336,29.1,0,20.3,0,0,0,9.4,0,32.6,42,19.4,0,48.2,81.5,1/12/2012
20121202,337,29,0,19.3,0,0,0,10,0,31.1,42,19.7,0,49.2,88,2/12/2012
20121203,338,30,0,20.5,0,0,0,7.4,0,27.8,42,20.1,0,47.4,83.4,3/12/2012
20121204,339,34.8,0,22,0,0.6,0,13.4,0,32.4,42,23.8,0,42.8,90.1,4/12/2012
20121205,340,34.5,0,18.1,0,0,0,14.8,0,30.2,42,6.8,0,12.4,32.8,5/12/2012
20121206,341,28.7,0,16.4,0,0,0,8.8,0,29.4,42,19.4,0,49.3,100,6/12/2012
20121207,342,29.5,0,23.4,0,0,0,7.4,0,21.5,42,20.6,0,50,71.6,7/12/2012
20121208,343,28.9,0,23.2,0,0,0,8.6,0,28.3,42,17.8,0,44.7,62.6,8/12/2012
20121209,344,28.7,0,21.8,0,0,0,7,0,27.7,42,18.3,0,46.5,70.1,9/12/2012
20121210,345,26.9,0,20.8,0,3.2,0,5.8,0,11.3,42,20.1,0,56.7,81.9,10/12/2012
20121211,346,27.4,0,18.7,0,1.8,0,7,0,20.6,42,18.7,0,51.2,86.8,11/12/2012
20121212,347,27.1,0,17,0,0.2,0,11.2,0,26.2,42,16.7,0,46.6,86.2,12/12/2012
20121213,348,27.2,0,17,0,0.8,0,7.8,0,26.6,42,17.5,0,48.5,90.4,13/12/2012
20121214,349,27,0,15.7,0,0,0,9,0,31.5,42,15,0,42.1,84.1,14/12/2012
20121215,350,28.6,0,16.1,0,0,0,7.8,0,31.6,42,16.6,0,42.4,90.8,15/12/2012
20121216,351,29.6,0,21.1,0,0,0,8.6,0,29.9,42,20.5,0,49.4,82,16/12/2012
20121217,352,30.7,0,20.5,0,0,0,7.8,0,32.9,42,23.7,0,53.7,98.3,17/12/2012
20121218,353,32.4,0,24.7,0,0,0,7.2,0,30.5,42,26.6,0,54.7,85.5,18/12/2012
20121219,354,30,0,24.3,0,1.6,0,8.8,0,29.5,42,28.1,0,66.2,92.5,19/12/2012
20121220,355,30.9,0,23.1,0,0,0,7,0,20.9,42,23.7,0,53.1,83.9,20/12/2012
20121221,356,30.6,0,24.4,0,0,0,4.2,0,19.1,42,24.6,0,56,80.5,21/12/2012
20121222,357,28.7,0,23.7,0,3.6,0,6.4,0,17.3,42,23.1,0,58.7,78.9,22/12/2012
20121223,358,29.6,0,22.6,0,5.4,0,9,0,30.5,42,21.6,0,52.1,78.8,23/12/2012
20121224,359,27.9,0,23.5,0,0,0,7.8,0,22.2,42,19.7,0,52.4,68.1,24/12/2012
20121225,360,30.3,0,18.5,0,0,0,6.4,0,31.5,42,19.4,0,44.9,91.1,25/12/2012
20121226,361,27.5,0,20,0,17.2,0,2.6,0,11.4,42,22.2,0,60.5,95,26/12/2012
20121227,362,28.4,0,19.1,0,0.2,0,9.2,0,29.6,42,20,0,51.7,90.5,27/12/2012
20121228,363,30.3,0,21.4,0,0,0,6.8,0,29,42,23.7,0,54.9,93,28/12/2012
20121229,364,29.6,0,20.1,0,4.2,0,9.6,0,33.2,42,21.7,0,52.3,92.3,29/12/2012
20121230,365,29.5,0,21.5,0,0,0,11.4,0,32,42,16.9,0,41,65.9,30/12/2012
20121231,366,28.1,0,20.8,0,0,0,7.2,0,25.6,42,19.4,0,51,79,31/12/2012
20130101,1,30.2,0,19.6,0,0.8,0,8,0,30.3,42,21.2,0,49.4,93,1/01/2013
20130102,2,32.4,0,20.6,0,0,0,11.8,0,32.9,42,21,0,43.2,86.6,2/01/2013
20130103,3,29,0,23.4,0,0,0,10.8,0,30.8,42,18.9,0,47.2,65.7,3/01/2013
20130104,4,28.6,0,21.7,0,0,0,9.8,0,30.8,42,17.8,0,45.5,68.6,4/01/2013
20130105,5,28.1,0,22.3,0,0,0,7.4,0,25.4,42,20.4,0,53.7,75.8,5/01/2013
20130106,6,28.8,0,22.4,0,0.2,0,8.8,0,24.4,42,23.8,0,60.1,87.9,6/01/2013
20130107,7,29.6,0,23.9,0,0,0,10.4,0,28.1,42,19.6,0,47.3,66.1,7/01/2013
20130108,8,30,0,20.9,0,0,0,8.8,0,27.4,42,20.4,0,48.1,82.6,8/01/2013
20130109,9,31,0,22,0,0,0,10,0,32,42,21.4,0,47.6,81,9/01/2013
20130110,10,30.9,0,24,0,0,0,9.8,0,31.7,42,24.7,0,55.3,82.8,10/01/2013
20130111,11,32,0,25.6,0,0,0,9.4,0,29.9,42,28.1,0,59.1,85.6,11/01/2013
20130112,12,31.8,0,26.1,0,0,0,9.8,0,32.2,42,26.1,0,55.5,77.2,12/01/2013
20130113,13,31.6,0,25,0,0,0,10.8,0,32.4,42,25.5,0,54.9,80.5,13/01/2013
20130114,14,29.8,0,24,0,0,0,6.6,0,9.9,42,22.7,0,54.1,76.1,14/01/2013
20130115,15,29.2,0,21.3,0,0,0,6.8,0,20.8,42,18.9,0,46.6,74.6,15/01/2013
20130116,16,29.2,0,20.4,0,1,0,7.8,0,29.4,42,17.4,0,42.9,72.6,16/01/2013
20130117,17,29.3,0,19.2,0,0,0,7.6,0,31.3,42,17.8,0,43.7,80,17/01/2013
20130118,18,30.7,0,21.3,0,0,0,10.2,0,31.8,42,20.5,0,46.4,81,18/01/2013
20130119,19,31.5,0,23,0,0,0,8.4,0,30.5,42,22.1,0,47.8,78.7,19/01/2013
20130120,20,30.9,0,24.3,0,1.8,0,9.4,0,30.6,42,23,0,51.5,75.7,20/01/2013
20130121,21,29.8,0,22.2,0,5.8,0,6.4,0,16.8,42,24.6,0,58.7,92,21/01/2013
20130122,22,29.7,0,21.4,0,3.8,0,6.4,0,23.4,42,25.2,0,60.4,98.9,22/01/2013
20130123,23,30.3,0,21.8,0,0,0,6.2,0,22.5,42,23.4,0,54.2,89.6,23/01/2013
20130124,24,27.3,0,24.1,0,0.2,0,4.8,0,3.7,42,25,0,68.9,83.3,24/01/2013
20130125,25,27.3,0,22.2,0,32.2,0,1.6,0,11.6,42,28.6,0,78.8,100,25/01/2013
20130126,26,26.2,0,23.3,0,27.8,0,2,0,3.8,42,29.1,0,85.6,100,26/01/2013
20130127,27,25.8,0,23.3,0,36.4,0,2.1,0,2.3,42,27.8,0,83.7,97.2,27/01/2013
20130128,28,28.8,0,23.1,0,119.5,0,1.6,0,16.3,42,27.9,0,70.5,98.7,28/01/2013
20130129,29,31.2,0,21.5,0,2.2,0,6.8,0,29.2,42,28.3,0,62.3,100,29/01/2013
20130130,30,30.7,0,25.3,0,2,0,7.4,0,26.2,42,31.9,0,72.2,98.9,30/01/2013
20130131,31,28.6,0,23,0,9,0,6,0,21.6,42,25.6,0,65.4,91.2,31/01/2013
20130201,32,29.1,0,22.2,0,2.4,0,8.2,0,27.3,42,23.5,0,58.3,87.8,1/02/2013
20130202,33,30.8,0,20.7,0,4,0,12.2,0,31.4,42,18.8,0,42.3,77,2/02/2013
20130203,34,27,0,19.4,0,0,0,9,0,30.6,42,14.6,0,41,64.8,3/02/2013
20130204,35,28.3,0,18,0,0,0,8,0,18.7,42,15.4,0,40,74.7,4/02/2013
20130205,36,27.2,0,18.3,0,0,0,5,0,23.8,42,17.5,0,48.5,83.3,5/02/2013
20130206,37,27,0,18.4,0,7.2,0,8,0,28,42,20.1,0,56.4,95,6/02/2013
20130207,38,25.9,0,18.3,0,2.8,0,4.4,0,20.5,42,21.2,0,63.5,100,7/02/2013
20130208,39,27.3,0,19.1,0,3,0,5.2,0,17.2,42,23,0,63.4,100,8/02/2013
20130209,40,27.8,0,20,0,0,0,7.6,0,28.4,42,22.4,0,60,95.8,9/02/2013
20130210,41,28.2,0,19.2,0,0,0,9.6,0,30.3,42,17.8,0,46.6,80,10/02/2013
20130211,42,28.7,0,21.8,0,0,0,7.4,0,28.3,42,18.9,0,48,72.4,11/02/2013
20130212,43,27.9,0,19.8,0,0,0,7.2,0,26.8,42,19.9,0,53,86.2,12/02/2013
20130213,44,26.8,0,18.4,0,0,0,5.4,0,17.9,42,20.9,0,59.3,98.8,13/02/2013
20130214,45,27.9,0,19.3,0,0.8,0,9.2,0,25.2,42,20,0,53.2,89.4,14/02/2013
20130215,46,27.3,0,20.2,0,1.2,0,4,0,10.5,42,22.7,0,62.6,95.9,15/02/2013
20130216,47,26.8,0,18.7,0,27,0,4.8,0,15.6,42,21.7,0,61.6,100,16/02/2013
20130217,48,26.3,0,20.3,0,3.2,0,3.4,0,18.1,42,23,0,67.2,96.6,17/02/2013
20130218,49,24.4,0,20.3,0,8.4,0,2.1,0,2.9,42,23.2,0,75.9,97.4,18/02/2013
20130219,50,26.1,0,20.5,0,26.2,0,3.4,0,10.3,42,23.4,0,69.2,97.1,19/02/2013
20130220,51,27.8,0,20,0,8.4,0,3.4,0,16.5,42,22,0,58.9,94.1,20/02/2013
20130221,52,27,0,20.6,0,6,0,2.6,0,13.4,42,20.9,0,58.6,86.2,21/02/2013
20130222,53,29.3,0,21.1,0,0.8,0,10.2,0,18,42,19.6,0,48.1,78.4,22/02/2013
20130223,54,29.7,0,21.2,0,0,0,6.8,0,28.6,42,18,0,43.2,71.5,23/02/2013
20130224,55,28.6,0,22.8,0,0,0,6.2,0,18.8,42,28.8,0,73.6,100,24/02/2013
20130225,56,25.7,0,22.8,0,41.2,0,3.2,0,2.9,42,27.6,0,83.6,99.5,25/02/2013
20130226,57,26.6,0,21.7,0,52,0,2.6,0,8.3,42,27.4,0,78.7,100,26/02/2013
20130227,58,27.9,0,21.9,0,6.8,0,5.2,0,20.9,42,24,0,63.9,91.4,27/02/2013
20130228,59,27.5,0,21.4,0,6.2,0,4.8,0,19.5,42,20.8,0,56.7,81.6,28/02/2013
20130301,60,25.7,0,22,0,0,0,2.6,0,3.9,42,24.7,0,74.8,93.5,1/03/2013
20130302,61,23.7,0,20,0,17.6,0,1.8,0,3.4,42,26.3,0,89.8,100,2/03/2013
20130303,62,26,0,20.4,0,100.6,0,2.8,0,6.3,42,22.1,0,65.8,92.3,3/03/2013
20130304,63,27.3,0,21.1,0,10.8,0,6.8,0,23.7,42,23,0,63.4,92,4/03/2013
20130305,64,27,0,21.6,0,0.8,0,5.6,0,18.2,42,22.2,0,62.3,86.1,5/03/2013
20130306,65,26.7,0,20.5,0,2.4,0,5,0,17.8,42,19.3,0,55.1,80.1,6/03/2013
20130307,66,27,0,19.2,0,4.6,0,6.4,0,25.7,42,20.8,0,58.4,93.5,7/03/2013
20130308,67,27.7,0,17.3,0,0.6,0,4.2,0,19,42,19.5,0,52.5,98.8,8/03/2013
20130309,68,26,0,20.1,0,8.2,0,6,0,19.2,42,21.6,0,64.3,91.9,9/03/2013
20130310,69,27.4,0,19.5,0,0.6,0,7,0,19,42,22.1,0,60.6,97.5,10/03/2013
20130311,70,27.1,0,19.6,0,0.2,0,7,0,20.5,42,20.8,0,58,91.2,11/03/2013
20130312,71,26.8,0,18.5,0,1.6,0,5,0,21.1,42,19,0,53.9,89.3,12/03/2013
20130313,72,27.8,0,19.1,0,1,0,8,0,22.2,42,19.1,0,51.1,86.4,13/03/2013
20130314,73,29.2,0,16.9,0,0,0,4.8,0,19.2,42,18.2,0,44.9,94.6,14/03/2013
20130315,74,27.5,0,17,0,0,0,5.4,0,24.1,42,18.9,0,51.5,97.6,15/03/2013
20130316,75,28.7,0,19.1,0,0,0,5.2,0,23.8,42,21.8,0,55.4,98.6,16/03/2013
20130317,76,30,0,19.7,0,0,0,8,0,24.6,42,25.6,0,60.3,100,17/03/2013
20130318,77,26.4,0,20.9,0,0,0,7,0,19.4,42,17.5,0,50.9,70.8,18/03/2013
20130319,78,26.5,0,16.2,0,0,0,8.4,0,23.2,42,16.8,0,48.5,91.3,19/03/2013
20130320,79,26.2,0,20.1,0,1,0,2.6,0,12.1,42,19.1,0,56.2,81.2,20/03/2013
20130321,80,26.6,0,18.9,0,3.4,0,5,0,19,42,20.8,0,59.7,95.3,21/03/2013
20130322,81,28.2,0,20.9,0,0.6,0,4,0,16.1,42,24.6,0,64.3,99.6,22/03/2013
20130323,82,28.7,0,21.1,0,0,0,5.8,0,21.2,42,24,0,61,96,23/03/2013
20130324,83,29.2,0,22.7,0,0,0,8.8,0,18.7,42,26.4,0,65.2,95.7,24/03/2013
20130325,84,29.5,0,18.7,0,22,0,4.8,0,20.7,42,24.4,0,59.2,100,25/03/2013
20130326,85,27.4,0,20.9,0,0,0,5.6,0,22,42,22.4,0,61.4,90.7,26/03/2013
20130327,86,27.2,0,21.1,0,0.4,0,5.6,0,20.3,42,23,0,63.8,92,27/03/2013
20130328,87,26.5,0,19.5,0,4.4,0,5.4,0,19.7,42,24.3,0,70.2,100,28/03/2013
20130329,88,29.4,0,18.2,0,0,0,6.2,0,18.4,42,20.4,0,49.8,97.7,29/03/2013
20130330,89,25.6,0,21.2,0,0,0,3.8,0,10.8,42,20.1,0,61.2,79.9,30/03/2013
20130331,90,26.9,0,17.4,0,0,0,5.6,0,10.6,42,21.3,0,60.1,100,31/03/2013
20130401,91,25.9,0,17.9,0,20.8,0,3.2,0,15,42,20.5,0,61.4,100,1/04/2013
20130402,92,26.5,0,17.4,0,0,0,3.6,0,19.5,42,18,0,52,90.6,2/04/2013
20130403,93,26.4,0,18.7,0,0,0,4.4,0,16.5,42,20.1,0,58.4,93.3,3/04/2013
20130404,94,25.8,0,17.9,0,0,0,8.6,0,18.2,42,17.7,0,53.3,86.3,4/04/2013
20130405,95,25.5,0,17.9,0,32.6,0,6.4,0,19.1,42,17.5,0,53.6,85.4,5/04/2013
20130406,96,24.7,0,16.8,0,2.4,0,4.8,0,14.2,42,19.7,0,63.3,100,6/04/2013
20130407,97,24.2,0,17.1,0,2,0,1.6,0,12.4,42,18.1,0,60,92.9,7/04/2013
20130408,98,23.6,0,16.2,0,3.6,0,3.2,0,15.2,42,19.1,0,65.6,100,8/04/2013
20130409,99,24.6,0,15.9,0,4.8,0,5.2,0,16.6,42,18.2,0,58.9,100,9/04/2013
20130410,100,22.9,0,16.5,0,1.2,0,7,0,13.8,42,20.5,0,73.4,100,10/04/2013
20130411,101,25.2,0,16.5,0,0.4,0,2.2,0,18.6,42,19,0,59.3,100,11/04/2013
20130412,102,23.3,0,18.4,0,3.8,0,4.3,0,9.8,42,18.9,0,66.1,89.4,12/04/2013
20130413,103,22.1,0,18.9,0,36.6,0,2.6,0,4.1,42,23.2,0,87.3,100,13/04/2013
20130414,104,26.2,0,17.1,0,22.2,0,1.8,0,17.6,42,18.7,0,55,96,14/04/2013
20130415,105,25.9,0,16.8,0,0,0,2.6,0,17.3,42,21.4,0,64.1,100,15/04/2013
20130416,106,26,0,17.2,0,0,0,2.6,0,16.1,42,22.1,0,65.8,100,16/04/2013
20130417,107,25.4,0,15.6,0,4,0,7,0,19.5,42,18.9,0,58.3,100,17/04/2013
20130418,108,28.8,0,15.7,0,15.2,0,4.2,0,18.6,42,21,0,53,100,18/04/2013
20130419,109,27.4,0,12.4,0,0,0,6.8,0,20.1,42,13.4,0,36.7,93.1,19/04/2013
20130420,110,24.9,0,13.5,0,0,0,6.4,0,20.4,42,10.5,0,33.4,67.9,20/04/2013
20130421,111,24.2,0,11,0,0,0,3.2,0,18.2,42,11.8,0,39.1,90,21/04/2013
20130422,112,24.6,0,14,0,0,0,6,0,18.6,42,17.6,0,56.9,100,22/04/2013
20130423,113,27.6,0,15.6,0,0,0,3.2,0,18.4,42,19.4,0,52.5,100,23/04/2013
20130424,114,25.6,0,16.6,0,0,0,4,0,17.5,42,18.7,0,57,99,24/04/2013
20130425,115,26.6,0,15.5,0,0,0,3.2,0,17.4,42,18.3,0,52.6,100,25/04/2013
20130426,116,25.3,0,14.7,0,0,0,4,0,13.5,42,17.7,0,54.9,100,26/04/2013
